Date,Original,EW,GMV,MSR
2017-11-15,2380.9595765356903,2163.065676972326,1556.4344182371824,3373.2777224751585
2017-11-16,2392.819078103422,2177.148010597009,1566.2296400553353,3394.8766802620953
2017-11-17,2386.417405869139,2174.2010344287037,1559.6838086841678,3375.8543651655086
2017-11-20,2407.921914977872,2191.506492884031,1563.9714365415555,3388.2187153654418
2017-11-21,2452.965791979968,2222.5848136132113,1569.058484895488,3444.7030407118887
2017-11-22,2459.365491725311,2217.515896697342,1568.159763111635,3438.9248252085813
2017-11-27,2450.8836981799495,2212.9206805751282,1573.362587525532,3434.6452262756984
2017-11-28,2465.7974487737533,2230.4384402090946,1591.3117130876235,3456.05301572533
2017-11-29,2420.2317141013305,2205.748308649017,1581.1106792773248,3391.103441665164
2017-11-30,2434.20623509416,2213.1350061826442,1574.8345515395263,3425.8587909525745
2017-12-01,2422.436848974506,2202.7195953626274,1576.0473204950222,3409.9150689652333
2017-12-04,2397.809281861771,2192.458511177403,1575.9432233326793,3319.2595238604204
2017-12-05,2389.027398437548,2183.4017132620847,1566.7868263304692,3321.8520633162807
2017-12-06,2385.2698718293473,2176.4024933522655,1565.1873924992926,3321.32596566
2017-12-07,2393.5367390757774,2181.6040497240483,1562.4302594416351,3336.924536068371
2017-12-08,2409.5727520249884,2200.3966744587506,1572.9238288060747,3374.7711773601527
2017-12-11,2430.818709774033,2216.5050389565085,1586.293415420734,3417.1607444007454
2017-12-12,2442.7781568200608,2225.342054322082,1600.4337172010264,3427.5248857257793
2017-12-13,2430.8720142650463,2220.753488661835,1600.4733356201086,3413.29170332413
2017-12-14,2423.202008452013,2215.211431547497,1585.899249826476,3404.7291720804456
2017-12-15,2442.383128865269,2233.484676599913,1595.4505597915727,3447.0031580416266
2017-12-18,2470.1948480286815,2258.7681555883187,1606.1915340460273,3472.16078449023
2017-12-19,2464.4543757439824,2255.687668044124,1605.835037654394,3447.0700965457936
2017-12-20,2460.2335984607816,2250.9931503476023,1601.28667106525,3445.064394993857
2017-12-21,2461.8027617910016,2254.497596805163,1608.4589408352329,3450.804106931847
2017-12-22,2458.0218470626974,2248.422669760637,1598.2793635651135,3449.6030501525615
2017-12-27,2455.1647983506464,2250.3798077996557,1605.4601172742207,3428.299347914672
2017-12-28,2457.835020812221,2253.0248167805667,1607.8115412199888,3438.266160263315
2017-12-29,2451.985476469983,2252.6066595648845,1615.6130073752038,3425.184092141387
2018-01-02,2468.8212096525012,2264.4020697627698,1610.9840902159024,3439.8589541678225
2018-01-03,2495.9165440854654,2293.114546918908,1624.828670453583,3469.993379660371
2018-01-04,2510.4319731457495,2301.996663275459,1626.866687485111,3489.090464871481
2018-01-05,2517.943177351711,2313.0999389015574,1633.5038524782583,3521.7738086032455
2018-01-08,2531.5880879255506,2322.7526890239737,1630.3513011818602,3531.1808647770818
2018-01-09,2534.8985642035036,2326.4616215109095,1632.314857612897,3535.5575864717134
2018-01-10,2529.346969208204,2314.557683486126,1630.7069916174605,3520.7356321423936
2018-01-11,2542.7988809900403,2325.608663428978,1635.4342551106195,3550.134897274406
2018-01-12,2565.7258665927784,2340.8884439165736,1645.569760500695,3570.9531859518434
2018-01-17,2581.1245070676423,2352.3206382535827,1653.5862321443326,3613.266848991698
2018-01-18,2565.6822505026894,2334.3107733328225,1647.8050733547732,3610.730366341351
2018-01-19,2567.0127694115167,2341.541630278106,1652.2595441477554,3615.4464211881277
2018-01-22,2572.39186538647,2344.331899474019,1652.1163912183306,3638.1607238334655
2018-01-23,2575.5415534064796,2347.2009040765247,1655.1802628813589,3651.335767820743
2018-01-24,2552.2749873491725,2318.8257868936607,1644.0208554369688,3623.5849337510494
2018-01-25,2555.4975215903087,2323.0439835608668,1642.3911812136507,3621.293468025342
2018-01-26,2578.323741046238,2348.2131966605175,1667.2797063881583,3666.1160238740063
2018-01-29,2572.386618021451,2344.719215756076,1664.6440100619643,3667.268504062768
2018-01-30,2540.759643409773,2311.2109030627203,1643.3971816968017,3616.2543329833998
2018-01-31,2552.4069740611058,2306.1810786242077,1630.6763278311937,3670.0165327179784
2018-02-01,2535.0970769269225,2303.762791805841,1630.6845506778932,3676.4112316743385
2018-02-02,2481.5177278158303,2260.673069546926,1613.9613592003034,3586.206904266122
2018-02-05,2400.347749025243,2200.030463486073,1565.091737247495,3459.007647489345
2018-02-06,2416.8642542605835,2198.6723822942486,1549.8043874763143,3518.0992781870023
2018-02-07,2421.727663976955,2213.0987693087395,1574.1148056218005,3535.6048061652896
2018-02-08,2349.372982899763,2151.471384873497,1547.4862323885882,3408.4862329535686
2018-02-09,2378.9035958731865,2172.6993326391403,1550.709067027537,3452.691778194523
2018-02-12,2434.5625771466716,2215.7660184447786,1572.3846167991248,3545.788389494454
2018-02-13,2436.3576511218016,2214.193297684302,1570.9819938479457,3557.284467259374
2018-02-14,2467.0421102443106,2240.5913749582,1581.9238540172837,3615.0806331963295
2018-02-15,2509.8212595262266,2268.019262133087,1598.713084845882,3689.1630635745923
2018-02-16,2514.6577683441383,2274.4003516309635,1613.8590430716367,3695.0112235613674
2018-02-21,2510.0618323803224,2269.053108548756,1613.3616998171105,3679.5550116350305
2018-02-22,2516.751687528423,2274.011490372547,1609.1475761673266,3698.345786431946
2018-02-23,2545.7041913465064,2294.1466661074855,1614.0973180652727,3754.3488817107495
2018-02-26,2572.3793704635955,2317.3971872990273,1636.1883589931008,3817.7955782197096
2018-02-27,2561.414948421442,2309.1707022696664,1631.883806398243,3791.073357709456
2018-02-28,2527.976024467772,2269.549959144669,1616.1471341300896,3775.185861602864
2018-03-01,2496.438081814944,2242.1670607160986,1602.954778727519,3750.7005095954196
2018-03-02,2488.625199282396,2231.562745140636,1592.5194742785789,3747.5179353536864
2018-03-05,2510.432983955242,2252.0771987554745,1608.3669644399931,3782.6189775142743
2018-03-06,2530.102149510195,2271.224944708917,1614.7742609226536,3797.747540690452
2018-03-07,2534.5407901577705,2269.216897923854,1618.198250285019,3808.5004002319033
2018-03-08,2551.403804628676,2280.9904823738934,1635.428877589277,3825.5602295698086
2018-03-09,2591.76690862425,2309.9835935604547,1649.431967458947,3895.516388195501
2018-03-12,2606.6139941388124,2317.491628076244,1651.2533525948518,3925.649671492874
2018-03-13,2552.1702127998783,2282.1667388209053,1631.3167645969068,3844.887655341036
2018-03-14,2548.908211383189,2278.528826324706,1624.707100099505,3832.8535240900874
2018-03-15,2540.02300022081,2277.083550643577,1624.725750981177,3828.691479798925
2018-03-16,2541.4608294010945,2281.311177204862,1630.063002287689,3846.9595048464266
2018-03-19,2489.043042296,2233.5978112773482,1600.1251826362038,3739.7386120116576
2018-03-20,2507.0749898844783,2252.5392431503,1606.2031046251382,3789.354363187195
2018-03-21,2496.621156126759,2248.534761700447,1601.9523725833394,3744.444344714084
2018-03-22,2435.9493430400616,2197.818943634167,1573.7514998105412,3665.60172213151
2018-03-23,2387.279671004952,2166.952892913569,1564.9189690927594,3576.4572725880375
2018-03-26,2454.395422017476,2203.9319897061946,1570.7973576184756,3752.368614968974
2018-03-27,2418.2162360587745,2194.049975575999,1590.0250060965266,3668.161526565171
2018-03-28,2388.0833492913066,2179.4086358260406,1606.1247858709423,3627.049877324576
2018-03-29,2418.955519236253,2206.8877401733507,1611.4672297962898,3667.9926503314423
2018-04-03,2390.0836085228434,2190.757844362321,1603.0420739287617,3623.3893318163423
2018-04-04,2413.458953438096,2206.612096793205,1614.5841885980426,3675.3447777646384
2018-04-05,2458.630723460144,2243.0362874600414,1636.2581443262436,3745.6872399082295
2018-04-06,2415.617643702922,2210.709800462529,1624.4095606219607,3679.1318961754146
2018-04-09,2426.7024085907296,2216.6069732180513,1629.5361230200776,3703.6031155150276
2018-04-10,2465.617794627952,2257.3042350530077,1648.3056230021034,3752.5134366931584
2018-04-11,2469.128726716886,2259.51615756161,1641.0965551314384,3738.6691573885214
2018-04-12,2490.2962543441686,2275.475109653895,1648.031692460885,3781.4214549183143
2018-04-13,2482.814743622136,2272.2951902130435,1644.1771756100259,3761.518918649916
2018-04-16,2487.2705759927676,2270.6062146980385,1640.105591149028,3790.4304832029666
2018-04-17,2520.6616129869253,2295.995632968109,1648.3776656558055,3854.1163211918893
2018-04-18,2536.6091984854274,2316.804243125842,1660.6520296343824,3875.204929656915
2018-04-19,2522.0188126349153,2306.2719866955927,1661.277893179214,3854.8377153685774
2018-04-20,2500.6375942548443,2297.020946581325,1669.5956187339257,3806.8265348253544
2018-04-23,2495.8717575159153,2294.6467742136856,1675.612964080236,3805.464931240216
2018-04-24,2477.7103019068154,2286.1073246484816,1676.9614169361018,3750.696524773783
2018-04-25,2461.428270745755,2271.7808586261403,1654.9654815697522,3711.370066544527
2018-04-26,2487.627996110237,2287.891490931623,1667.1700006945894,3767.214742501972
2018-04-27,2490.8746134753983,2295.4486208898647,1681.7648960038175,3795.08271131244
2018-04-30,2477.091431677877,2283.038406775186,1673.6315159097055,3766.902063322405
2018-05-03,2477.2620112134528,2286.0094258579225,1667.1811573800333,3779.7866193981763
2018-05-04,2522.4746427760974,2321.8692623158136,1686.899583214082,3850.6046262242944
2018-05-08,2536.9932886950537,2331.9373143923926,1694.384465641138,3905.255863446474
2018-05-09,2571.8285373512053,2360.5655561285525,1711.5912585139417,3943.8476616865587
2018-05-10,2592.4671982351697,2373.8169469658396,1719.3598257173007,4003.0427695625203
2018-05-11,2585.029688480499,2375.6371750185017,1716.9088172436773,4001.0920699535504
2018-05-14,2599.6821450083457,2385.143646192911,1719.79443906886,3999.27784627467
2018-05-15,2586.7924133121496,2383.934468515652,1714.1057707719622,3968.6004915898184
2018-05-16,2596.161297833662,2392.224091081714,1717.5502188349249,3980.6071100547365
2018-05-17,2597.7469334974144,2400.2681137235422,1725.1385813334655,3965.061779906505
2018-05-18,2586.8633030941824,2392.377674526536,1719.345204231222,3961.2268890715677
2018-05-21,2609.0176561999883,2410.416196309303,1734.409103667458,4006.1267361193254
2018-05-22,2609.2379957549742,2412.3188594657754,1736.7485511211157,3991.9086352170693
2018-05-23,2605.537606755753,2399.1592664434497,1729.9179935126494,4013.162467871368
2018-05-24,2583.6391700634913,2374.255699050316,1720.3284650135547,4004.9420867004583
2018-05-25,2597.001328653208,2383.5007964288397,1724.6424369477472,4025.0412798991642
2018-05-29,2568.201989859988,2355.793694931131,1708.9551134002816,4016.8859037342777
2018-05-30,2588.6895099443245,2380.075713769374,1730.0039963360023,4043.5691652528076
2018-05-31,2578.8662775394414,2365.2562126613125,1724.448971316933,4033.0480176685546
2018-06-01,2615.1300953103305,2388.483297206885,1732.2248563875216,4093.5710761644355
2018-06-04,2629.667161747346,2398.8962817893275,1740.594780863753,4129.066933956663
2018-06-05,2632.6180871323418,2399.1652902282012,1735.0482595047993,4158.205803941512
2018-06-06,2643.8542199017843,2409.908287556298,1739.2065104983444,4169.505838100154
2018-06-07,2640.106311869081,2408.6677041222447,1741.730572353454,4139.475439373404
2018-06-08,2630.908478742879,2400.939927542096,1743.1373862587125,4149.115837838797
2018-06-11,2620.9964818655976,2396.874299342135,1745.4673967597191,4120.166398178157
2018-06-12,2626.014788724707,2393.2260384985225,1744.2716593446323,4131.840776350783
2018-06-13,2623.082748431108,2386.942770421639,1741.7597634209476,4122.424322640704
2018-06-14,2630.495948312768,2400.884894668175,1751.2608054535622,4147.881542831417
2018-06-15,2612.263376559641,2380.014134606462,1736.2295822205226,4115.064506759135
2018-06-18,2615.290126346245,2376.8005033426616,1733.6530377592592,4127.968213769955
2018-06-19,2599.3439713819685,2359.9227169433148,1731.10513303497,4119.139007928429
2018-06-20,2617.4414066410022,2368.296052267755,1735.026740611541,4151.9280009917
2018-06-21,2592.7793821070322,2349.1628877722237,1724.670671211546,4139.540702887478
2018-06-22,2601.412467123823,2364.292176767181,1736.754537720273,4111.356920375705
2018-06-25,2535.8470477286414,2309.626907422752,1702.3750076149438,4014.983535397743
2018-06-26,2543.8010563684315,2319.9775375672566,1707.07293905126,4042.0221821969512
2018-06-27,2544.0645554441726,2326.027680504019,1712.281757086591,4011.6097829173345
2018-06-28,2574.1795801948815,2335.790004379035,1711.910019684714,4023.175884757613
2018-06-29,2577.146749335833,2341.3283165893477,1719.6165021145116,4039.3210835552013
2018-07-02,2576.9620168779284,2332.5889883394,1712.9636582998091,4067.0946027457157
2018-07-03,2568.892565714033,2334.2717156168214,1720.1800700033893,4055.2639657043032
2018-07-06,2587.0208695509305,2347.570163127281,1724.4429791089156,4102.514019917627
2018-07-09,2616.7139653759527,2365.574370206309,1736.3321185826,4146.2421757689945
2018-07-10,2632.611884176409,2377.0702746044135,1742.7625339369092,4153.814044065034
2018-07-11,2607.915490423553,2354.5008898780357,1734.1066835547986,4150.735048164763
2018-07-12,2648.1938447071134,2384.6994121348334,1753.4937953195656,4235.48407641952
2018-07-13,2659.7452142752113,2391.0897648346663,1758.1070772375533,4281.154129125547
2018-07-16,2638.830974362588,2370.831486119145,1744.7590958430994,4271.562327814294
2018-07-17,2659.644680172032,2389.3191394595865,1753.7613241735087,4288.448016112379
2018-07-18,2671.0733521288857,2405.1622570613895,1771.1983610193738,4268.186106918735
2018-07-19,2664.3387586762155,2399.309416660976,1763.7712444834613,4259.406873741003
2018-07-20,2663.160250207417,2390.36087526,1757.912395809892,4293.151899384703
2018-07-23,2656.6867710370075,2380.13339426969,1758.0020172017694,4306.851404674325
2018-07-24,2672.460156422756,2399.9736959124184,1765.9729278976445,4305.665650590486
2018-07-25,2684.9246293946267,2400.884761600395,1758.5739963523727,4370.207638168094
2018-07-26,2685.464254108468,2404.829883351564,1758.9413331865908,4338.020495674045
2018-07-27,2673.2784923638546,2402.377381206235,1765.8615296017076,4306.896710539982
2018-07-30,2642.643313161581,2383.744948726199,1766.2523061757445,4215.043632362467
2018-07-31,2653.77462687517,2407.128289072498,1786.8641253710687,4218.372078074752
2018-08-01,2660.079049395491,2396.5744356977534,1784.3196325420497,4281.809697495771
2018-08-02,2676.686333565618,2393.461608724302,1769.6351608451648,4341.141990597363
2018-08-03,2694.1453952823945,2413.024977403394,1791.2089609614256,4372.452325453644
2018-08-06,2714.4111721752884,2431.2182958350245,1811.1214257192576,4394.267042519628
2018-08-07,2735.7774459823113,2450.5943266191193,1823.1680219155078,4413.842518292966
2018-08-08,2760.1704468504404,2473.7284882086137,1837.8428547554327,4441.513832124986
2018-08-09,2757.30705476272,2466.68062313267,1829.6326753041342,4451.213018542091
2018-08-10,2726.5720176256154,2435.1578385632088,1813.3951699808056,4437.845507477172
2018-08-13,2717.5436183555867,2427.4046476767817,1808.7725493926853,4431.1213561573995
2018-08-14,2718.2988069735734,2427.365612853497,1808.1557832658063,4453.860976822158
2018-08-15,2687.0293989549946,2402.7463762431407,1813.1863440439333,4404.67882350275
2018-08-16,2710.881810094646,2427.488241056191,1832.4557366777656,4457.9882290359155
2018-08-17,2699.2925619777875,2421.816426090306,1837.339805610549,4450.423267559063
2018-08-20,2698.396016363651,2424.01065271792,1841.5189396595858,4429.922242142785
2018-08-21,2704.6171657850523,2431.5510998336463,1840.8988783884793,4430.099871699029
2018-08-22,2714.928373646717,2439.0400175694704,1843.060935783793,4454.929191013482
2018-08-23,2716.0662020995505,2436.4659861459604,1839.3238362115117,4475.847814543059
2018-08-24,2739.5957643844704,2453.468921068795,1845.554519783901,4510.746909210269
2018-08-28,2774.0039655959686,2480.1924288852056,1850.32505042179,4600.045854424199
2018-08-29,2791.862979395321,2485.327028243552,1848.4562141710649,4649.761581101997
2018-08-30,2779.4089620899467,2473.5415752486097,1841.446557450213,4652.07135574601
2018-08-31,2773.0808873144447,2459.738838867741,1826.6068531810317,4680.7639467269355
2018-09-05,2751.292552479557,2448.947622266797,1821.6882396762169,4611.369329576548
2018-09-06,2714.5298807852596,2419.8207708469563,1801.7862525444996,4579.720369925498
2018-09-07,2701.871280003964,2407.2247985237527,1800.8973929153415,4551.919684129497
2018-09-10,2693.806470947942,2402.5971286060526,1795.4771689788151,4556.4742710488
2018-09-11,2709.8425769460873,2407.7040642631346,1794.5719597081609,4620.743699279711
2018-09-12,2701.2381280800537,2407.7535887644544,1798.0315608148928,4622.859427311377
2018-09-13,2719.4888476373176,2421.0451450155015,1794.4068244785499,4675.5499448860455
2018-09-14,2727.6936458880846,2428.5700819699427,1794.084277583082,4672.859245269638
2018-09-17,2697.0875344358305,2414.23630175454,1790.9664356886778,4590.2191860502035
2018-09-18,2715.362819681761,2431.790278295126,1797.6197706317694,4615.457716918052
2018-09-19,2712.225920620261,2440.3091181581867,1798.5594808358367,4557.81546172611
2018-09-20,2735.6815453020176,2454.6640400623673,1802.2392995534617,4587.871759616065
2018-09-21,2743.0416932265607,2470.689045263796,1824.8234255758148,4602.645134906338
2018-09-24,2747.4570252774993,2470.5725742626046,1818.9210186486578,4631.777181030765
2018-09-25,2747.0600124164885,2470.5641351045506,1826.2399785901455,4623.8616479134225
2018-09-26,2740.576752985848,2464.0493369872624,1827.5171898580736,4623.333531236839
2018-09-27,2759.9852624970904,2479.7722059327516,1835.5533458434188,4659.334136733549
2018-09-28,2762.1214528337428,2475.455711377148,1828.2096246338117,4654.3678320164
2018-10-01,2775.228958106811,2478.7384380108933,1827.2453648761402,4695.825704390593
2018-10-02,2777.8587490495343,2481.547455565587,1826.2748840200568,4687.8264888850945
2018-10-05,2734.917260679363,2448.428319287244,1810.7350003057518,4633.290132668305
2018-10-08,2700.438631688038,2424.4111584417965,1798.2231333972088,4544.5881189904485
2018-10-09,2699.6458690186178,2425.034676246454,1800.6493430018695,4564.529975178824
2018-10-10,2605.6703390968796,2359.2031454796065,1767.635384186969,4382.225881537522
2018-10-11,2566.5148065600974,2314.629479729902,1721.3105827112884,4313.8223820626645
2018-10-12,2628.054989988464,2350.2387963664423,1732.19472067265,4489.230182768198
2018-10-15,2614.466424830772,2348.839948336588,1737.3647632229356,4433.490669190578
2018-10-16,2668.606486324565,2391.0907711958093,1763.203269277931,4539.906125875878
2018-10-17,2673.1696318217078,2389.494010003833,1771.8758961639537,4552.616551867559
2018-10-18,2630.7822295727215,2362.813269064673,1766.1920568042835,4480.689035009545
2018-10-19,2633.766435947238,2362.180653593625,1786.0732371924755,4493.868968566102
2018-10-22,2642.2210903203577,2366.000859662463,1777.0894619788132,4520.180266495187
2018-10-23,2608.6041093166705,2341.5001799921356,1762.9078082305873,4460.348290572377
2018-10-24,2535.1211068099324,2280.3975762494333,1745.9329133278088,4311.450619832539
2018-10-25,2582.485970657013,2309.716639868785,1752.570662987877,4449.367547788432
2018-10-26,2521.0544803357798,2272.6073169644633,1725.7584248251296,4346.25507771253
2018-10-29,2503.2817412101335,2276.9035594033785,1740.7533917725116,4264.848156527722
2018-10-30,2536.6242481233044,2308.989189299881,1749.6485611870485,4300.378603440038
2018-10-31,2586.5481625386446,2344.489807558071,1760.5563135240386,4403.519210057368
2018-11-01,2621.519186272567,2374.659335077032,1762.011777527032,4387.210458721375
2018-11-02,2602.100611459316,2359.574774036172,1743.852524492803,4345.08366483387
2018-11-05,2603.740449101152,2365.47344172322,1763.7829153419655,4355.99599144003
2018-11-06,2601.9223013051087,2365.4763048157915,1759.3399472616104,4361.973834640803
2018-11-07,2655.5026937049133,2405.1135520298153,1793.1293618006207,4519.97186179667
2018-11-08,2652.74172892596,2406.231203015742,1806.0639597890063,4520.661739266733
2018-11-09,2617.051848737192,2378.7617406732707,1805.1823977202707,4453.559108305607
2018-11-12,2549.329084431041,2336.0360931439577,1788.319254302789,4313.2106206332455
2018-11-13,2547.6411924330073,2336.676218039846,1789.4909359285832,4306.974047331822
2018-11-14,2515.920372378606,2312.4842299101806,1768.2073051059033,4196.538991199466
2018-11-15,2565.8265828438325,2336.7793843572504,1779.545016656239,4323.569195880217
2018-11-16,2564.000500733451,2331.6803641986103,1779.742849662546,4347.16567026325
2018-11-19,2508.1278831497034,2302.913592618404,1777.1876028407642,4207.590635743363
2018-11-20,2459.3393802800715,2270.1833218676175,1759.4114177228669,4081.446084763158
2018-11-21,2482.3470657914477,2292.4677300109524,1765.4744485957067,4112.484493625806
2018-11-26,2525.9133228451774,2321.3710617602474,1779.978709363299,4211.056887387067
2018-11-27,2529.9958190567895,2309.511396040055,1782.4530560451497,4219.731462400605
2018-11-28,2577.9679218911124,2337.7155234006345,1806.552964784172,4339.538884073205
2018-11-29,2580.1940999004773,2340.3393330885506,1816.489832200161,4320.453935583811
2018-11-30,2584.5268291755615,2337.844214862003,1822.2539094514436,4326.8489613418915
2018-12-03,2630.113340674201,2364.7202459580185,1802.2402828556446,4413.045163684389
2018-12-04,2554.3330241540593,2306.2162733063656,1779.9323831585414,4296.56903974041
2018-12-07,2518.4168519595155,2286.8188040062496,1780.2131804369694,4217.219355161944
2018-12-10,2518.5249152632923,2284.9832510156084,1786.4376925801678,4255.081628719682
2018-12-11,2537.602059253695,2304.4918321729365,1795.1771380126195,4307.354139725911
2018-12-12,2552.936585159616,2328.511691359695,1803.8051892094577,4338.174093457794
2018-12-13,2551.7788771706296,2326.1501793420457,1799.1594449351878,4325.800562841622
2018-12-14,2515.358956968531,2295.974793286122,1787.4388707643066,4246.269891148627
2018-12-17,2465.5220287951606,2258.1712716235024,1762.9613373466088,4127.3770285123255
2018-12-18,2464.308617456805,2255.363431460931,1745.8842942719327,4125.373320079157
2018-12-19,2449.5676741497423,2251.5697361664907,1762.5213861624345,4125.719498274052
2018-12-20,2408.6526850020664,2219.231656205797,1750.361884684878,4012.3581925185786
2018-12-21,2368.535322334245,2196.693648727664,1742.7422749144898,3874.9698769407514
2018-12-28,2378.7734638658953,2215.4639878742655,1767.8032116985703,3871.3295860322105
2019-01-03,2280.476720537731,2148.3173695367086,1734.2417118362591,3686.9030112795344
2019-01-04,2352.3659809163714,2211.983988831495,1765.5647257869377,3822.146149136124
2019-01-07,2366.280251760396,2218.6343748486397,1764.8383255296417,3840.411732769277
2019-01-08,2384.554228500569,2235.8805096827987,1776.8931706953692,3886.512869711132
2019-01-09,2415.702353347877,2268.28043664747,1790.3355492141777,3961.3246365942236
2019-01-10,2414.1767934996674,2260.815970287263,1786.577164568585,3955.39197152739
2019-01-11,2410.7866196424866,2262.477204183797,1783.729043738072,3940.6489609065266
2019-01-14,2382.167965064806,2241.030997251745,1761.5707304125553,3886.1739662731243
2019-01-15,2408.409520816613,2259.832165411441,1781.6321482306869,3981.216962521863
2019-01-16,2410.393014939765,2263.1490796440353,1773.040450038788,4005.2336141036344
2019-01-17,2418.1358012477185,2267.1252819493316,1775.392757350085,4038.1417892222016
2019-01-18,2465.776905718976,2308.7894600491977,1803.3706492521867,4116.301638109573
2019-01-23,2459.001644521424,2297.6013546429754,1793.7591185597182,4129.207718920876
2019-01-24,2476.266045088975,2314.3501721610423,1782.252498060999,4128.72586098177
2019-01-25,2519.490815946631,2345.0234001236554,1777.835550155328,4186.795735308036
2019-01-28,2484.141023049582,2316.7274488193325,1756.6990873293983,4107.840758138599
2019-01-29,2485.667444586316,2326.0254726728804,1778.909404080575,4080.1485322614353
2019-01-30,2544.172938240443,2370.853435539263,1811.406984190641,4206.054526908103
2019-01-31,2565.096206556243,2392.2896735871045,1825.2760007793759,4229.999344147378
2019-02-01,2567.414445643375,2406.5085217525643,1839.9059052203197,4195.214658998434
2019-02-04,2591.911063774899,2420.837085150358,1841.5895903280343,4274.259144160007
2019-02-05,2630.2615167169324,2450.17934406026,1869.5939721810444,4380.071495498042
2019-02-06,2633.9398820759525,2457.882191138349,1875.0147290116868,4372.496290411971
2019-02-07,2589.01715001376,2415.927174351858,1856.2302819853983,4325.014634259176
2019-02-08,2590.310508908268,2417.534447115864,1862.226922397023,4329.841756321412
2019-02-11,2605.1616239980185,2426.7843328498325,1860.158571211187,4323.891602358856
2019-02-12,2632.604228746974,2444.099294082427,1867.4329554271071,4376.708657375679
2019-02-13,2647.295365049623,2460.628245585996,1875.8021307865392,4404.954142494835
2019-02-14,2641.2184289285083,2453.6249423827107,1880.6655753771272,4416.7681105190995
2019-02-15,2646.043507919596,2464.4632540570324,1893.1314242638066,4445.841607508778
2019-02-20,2660.5742563931403,2481.067618537707,1899.4842575474865,4454.31862971094
2019-02-21,2660.266853808699,2475.7219044266076,1880.5230385894768,4467.7241415669505
2019-02-22,2677.737017925532,2490.466451143405,1886.4263114757725,4529.9552383752
2019-02-25,2686.6978078306884,2498.0418792597056,1887.2393788091551,4540.742939193686
2019-02-26,2684.6304751448647,2494.8289497347723,1875.141863475363,4536.8914280516565
2019-02-27,2675.4132339254143,2493.778612809534,1866.7880594186759,4518.052781513564
2019-02-28,2673.9889810697614,2492.607114217946,1867.199764104639,4514.544561415991
2019-03-01,2691.834504060539,2508.0283298389577,1880.070744806424,4549.447395569927
2019-03-04,2694.794012055828,2507.9316679167905,1878.7449343762664,4562.631839129147
2019-03-05,2694.741760740593,2510.913875270339,1882.9931610713631,4546.866089085369
2019-03-06,2678.996547622344,2494.911804749042,1872.835371147235,4536.474774422278
2019-03-07,2640.4710733496454,2460.0524627759296,1856.2306577253394,4483.174783149339
2019-03-08,2625.6783546904026,2448.1190258253723,1853.2525317970064,4480.279858608187
2019-03-11,2675.2373834913537,2478.9963211472386,1864.977493571663,4575.34506810873
2019-03-12,2700.2866350925206,2493.743606866721,1874.1983070886185,4613.751800842351
2019-03-13,2710.3582963239273,2505.788277336847,1878.8984701419336,4642.717287783437
2019-03-14,2702.086049307003,2498.3583025370526,1873.5732552198183,4655.9039122880995
2019-03-15,2736.6474963932483,2520.331599061829,1881.9549176695168,4712.400726980712
2019-03-18,2753.7487117480614,2535.7513582175543,1893.7578855586517,4763.408327784607
2019-03-19,2758.836260510166,2542.1483981781607,1894.4172632648865,4758.1349482566575
2019-03-20,2746.322667681136,2525.347665836895,1892.8644364043296,4736.688134187825
2019-03-21,2801.1426235638282,2563.555876532867,1920.0146496498717,4861.024340934117
2019-03-22,2729.890971801598,2506.298821171897,1890.2287756746553,4743.932868197469
2019-03-25,2718.6960729468706,2499.474713451956,1885.0289327439223,4739.661322013375
2019-03-26,2720.286831538087,2503.5616496344833,1894.132226861262,4746.316976674969
2019-03-27,2707.694201953937,2495.4464068135458,1887.8953319573593,4712.303249413619
2019-03-28,2716.17055957892,2504.549156831326,1905.218607349869,4741.909955286311
2019-03-29,2740.7075467187465,2522.287001493453,1914.3409679413098,4776.243521333446
2019-04-01,2775.2836511722335,2555.6312431791193,1924.0804403793554,4823.007025095286
2019-04-02,2784.3210776948404,2566.343656751908,1935.74939668336,4832.613996789457
2019-04-03,2809.2197753744135,2591.402919883343,1937.0464675182136,4870.9507902725045
2019-04-04,2816.26266141996,2596.0362803696307,1937.358612354523,4853.581572015604
2019-04-05,2833.1898744640694,2609.1665529686547,1946.515496955236,4879.281921336472
2019-04-08,2842.5389462944627,2618.1098688556604,1945.0498086231084,4892.15045432131
2019-04-09,2833.345102141769,2601.6331275274483,1937.124084203312,4872.8258635455595
2019-04-10,2853.050603079146,2614.978940939905,1937.4381941475178,4904.974412575555
2019-04-11,2851.606878720726,2617.5566297866717,1933.728058663517,4904.561605135149
2019-04-12,2883.1082957031376,2637.150386925219,1934.5759822212594,4926.833372006396
2019-04-15,2882.343654311381,2635.7981905696847,1937.6452069255909,4941.694260656099
2019-04-16,2896.5857285652673,2646.973187133028,1939.3894842588559,4947.534335631701
2019-04-17,2906.1355800574593,2643.841714831194,1923.9455817049095,4973.931115619935
2019-04-18,2907.110177664066,2643.7418718031513,1913.755055110474,4995.058381497284
2019-04-23,2938.763664669104,2664.1310477714287,1936.7901486469193,5094.074407947302
2019-04-24,2931.520919255058,2654.588380914701,1928.3481054194099,5089.303565850409
2019-04-25,2934.981983468354,2641.08593535408,1931.676329142279,5151.692930960075
2019-04-26,2938.3514238647563,2644.957551190793,1937.9662351186998,5175.378938405172
